"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,        1344,      -12.18140479,      -9.632731373,       -10.2449944,      -7.098044621
          0,           0,        1345,      -12.18838775,      -9.639533184,      -10.25248862,      -7.104481465
          0,           0,        1346,      -12.19530643,      -9.646720871,      -10.25995146,      -7.111119503
          0,           0,        1347,      -12.20146424,      -9.652483997,      -10.26714745,      -7.117160576
          0,           0,        1348,      -12.20837964,       -9.65951927,      -10.27331589,      -7.124928728
          0,           0,        1349,      -12.21512095,      -9.666281554,       -10.2795735,      -7.131206312
          0,           0,        1350,      -12.22180568,      -9.673284079,      -10.28610254,      -7.138136631
          0,           0,        1351,       -12.2284966,      -9.679697935,      -10.29268948,      -7.144739506
          0,           0,        1352,      -12.23514022,       -9.68634833,      -10.29940982,      -7.150637635
          0,           0,        1353,      -12.24208798,      -9.693864428,      -10.30736279,      -7.159266098
          0,           0,        1354,      -12.24868285,      -9.699664918,      -10.31355676,       -7.16358876
          0,           0,        1355,      -12.25561777,      -9.707193792,      -10.31902584,      -7.172175859
          0,           0,        1356,      -12.26205592,      -9.713105678,      -10.32607364,      -7.177047733
          0,           0,        1357,      -12.26926844,      -9.720896974,      -10.33356451,      -7.187088854
          0,           0,        1358,      -12.27578359,      -9.726867247,       -10.3399965,      -7.192057536
          0,           0,        1359,      -12.28253067,       -9.73381854,      -10.34747341,      -7.198352718
          0,           0,        1360,      -12.28944662,      -9.740990942,      -10.35328514,      -7.205958488
          0,           0,        1361,      -12.29639362,      -9.747899045,      -10.36107982,      -7.212384625
          0,           0,        1362,      -12.30274003,       -9.75442811,      -10.36731821,      -7.219887316
          0,           0,        1363,       -12.3091287,      -9.760207702,      -10.37463661,      -7.223979094
          0,           0,        1364,      -12.31598316,       -9.76741433,      -10.37978508,      -7.232013116
          0,           0,        1365,      -12.32261518,      -9.774143777,      -10.38591106,      -7.237577192
          0,           0,        1366,      -12.32946077,      -9.780665291,      -10.39349627,       -7.24498745
          0,           0,        1367,      -12.33631641,      -9.787539727,      -10.40042804,      -7.252571202
          0,           0,        1368,      -12.34274937,      -9.793950674,       -10.4082498,      -7.259431178
          0,           0,        1369,       -12.3496315,      -9.800845517,      -10.41469904,      -7.265711596
          0,           0,        1370,      -12.35701436,      -9.808776631,      -10.42064914,       -7.27389771
          0,           0,        1371,      -12.36238455,      -9.812813676,      -10.42626204,      -7.277212594
          0,           0,        1372,      -12.36955963,      -9.820322377,      -10.43359126,      -7.283663582
          0,           0,        1373,      -12.37646316,      -9.827997161,      -10.43970272,      -7.292870444
          0,           0,        1374,      -12.38324764,      -9.835103458,      -10.44690932,      -7.299604711
          0,           0,        1375,      -12.39003115,      -9.841560385,      -10.45516789,      -7.304718168
          0,           0,        1376,        -12.396961,      -9.848343623,      -10.46128979,      -7.313705044
          0,           0,        1377,      -12.40345393,        -9.8547565,       -10.4689316,      -7.320033712
          0,           0,        1378,      -12.40974842,      -9.861043176,      -10.47379105,      -7.324795857
          0,           0,        1379,      -12.41675675,      -9.867690115,      -10.47896332,       -7.33224387
          0,           0,        1380,      -12.42416485,      -9.875695953,      -10.48857733,      -7.340067662
          0,           0,        1381,        -12.430829,      -9.882640035,       -10.4958288,      -7.346786993
          0,           0,        1382,      -12.43673422,      -9.888028758,      -10.49978372,      -7.352635996
          0,           0,        1383,      -12.44319936,      -9.893739175,      -10.50654247,      -7.357404337
          0,           0,        1384,      -12.44979664,      -9.900673991,      -10.51359657,      -7.365389225
          0,           0,        1385,      -12.45648192,      -9.907504046,      -10.52101854,      -7.369713954
          0,           0,        1386,      -12.46413141,      -9.915535199,      -10.52917806,      -7.379939223
          0,           0,        1387,      -12.47060535,      -9.922241323,      -10.53569662,      -7.387635701
          0,           0,        1388,      -12.47778082,      -9.929386211,      -10.54017467,      -7.394275063
          0,           0,        1389,      -12.48432102,       -9.93523203,      -10.55032519,       -7.39993597
          0,           0,        1390,      -12.49171355,      -9.943405628,      -10.55521299,      -7.407130817
          0,           0,        1391,      -12.49759986,      -9.949485386,      -10.56173693,      -7.414969601
          0,           0,        1392,      -12.50389074,      -9.953887914,      -10.56714273,      -7.418400418
          0,           0,        1393,       -12.5105705,      -9.961247246,      -10.57542768,      -7.425627405
          0,           0,        1394,      -12.51770053,      -9.969401792,      -10.58214131,      -7.432939391
          0,           0,        1395,      -12.52492643,        -9.9764145,      -10.58677543,      -7.441629869
          0,           0,        1396,      -12.53154502,      -9.983742173,      -10.59431922,      -7.447359644
          0,           0,        1397,       -12.5375704,      -9.988609913,      -10.60144472,       -7.45376059
          0,           0,        1398,      -12.54470246,      -9.996156555,      -10.60755833,      -7.459051923
          0,           0,        1399,      -12.55072838,      -10.00223683,      -10.61329433,      -7.465204703
          0,           0,        1400,      -12.55774897,       -10.0090943,      -10.61996661,       -7.47304913
          0,           0,        1401,      -12.56352612,      -10.01399085,      -10.62878381,      -7.477546675
          0,           0,        1402,      -12.57000573,      -10.01976743,      -10.63358878,      -7.482310126
          0,           0,        1403,      -12.57766931,       -10.0290844,       -10.6395172,      -7.490629533
          0,           0,        1404,      -12.58453597,      -10.03505004,      -10.64902575,      -7.500491731
          0,           0,        1405,      -12.59220974,      -10.04256519,      -10.65450552,      -7.506305543
          0,           0,        1406,      -12.59873789,      -10.05028676,       -10.6607843,      -7.515339171
          0,           0,        1407,      -12.60432843,      -10.05495677,      -10.66891446,      -7.518468278
          0,           0,        1408,      -12.61240015,      -10.06355599,      -10.67382154,      -7.524995148
          0,           0,        1409,      -12.61818366,      -10.07047142,      -10.68141503,      -7.534990136
          0,           0,        1410,      -12.62452149,      -10.07554225,      -10.68872141,      -7.537674317
          0,           0,        1411,      -12.63175628,      -10.08188053,      -10.69417078,      -7.544768172
          0,           0,        1412,      -12.63860032,      -10.08942155,      -10.69910396,      -7.553592561
          0,           0,        1413,      -12.64609817,      -10.09834213,      -10.71009754,      -7.562936487
          0,           0,        1414,      -12.65339312,      -10.10608348,      -10.72078365,      -7.570381959
          0,           0,        1415,      -12.65977261,      -10.11167332,      -10.72506981,      -7.577940696
          0,           0,        1416,       -12.6662521,      -10.11779365,      -10.72951696,      -7.581103039
          0,           0,        1417,      -12.67255859,      -10.12426078,      -10.73528179,      -7.586791548
          0,           0,        1418,      -12.67909406,      -10.13030586,      -10.74103662,      -7.593479975
          0,           0,        1419,      -12.68524123,      -10.13659387,      -10.74366615,      -7.600281812
          0,           0,        1420,      -12.69122693,      -10.14115103,      -10.75503152,      -7.603511442
          0,           0,        1421,      -12.69794303,      -10.14871176,      -10.75925272,      -7.612886202
          0,           0,        1422,      -12.70504039,      -10.15607388,      -10.76932565,      -7.620035052
          0,           0,        1423,      -12.71261335,       -10.1630975,      -10.77844086,      -7.623562373
          0,           0,        1424,      -12.71966519,      -10.17120167,      -10.77738029,      -7.634059121
          0,           0,        1425,      -12.72487424,      -10.17500296,      -10.78727662,      -7.637467559
          0,           0,        1426,      -12.73134605,      -10.18254665,      -10.79395247,      -7.644530879
          0,           0,        1427,      -12.73827404,      -10.18813618,      -10.80100487,      -7.650634545
          0,           0,        1428,      -12.74551733,      -10.19486501,      -10.80864956,      -7.655355598
          0,           0,        1429,      -12.75254493,      -10.20419801,      -10.81104778,      -7.664273405
          0,           0,        1430,      -12.75959255,      -10.21121431,      -10.82210466,      -7.671298879
          0,           0,        1431,       -12.7656507,       -10.2169728,         -10.82752,      -7.681548957
          0,           0,        1432,      -12.77302553,      -10.22546011,      -10.83267996,      -7.685450882
          0,           0,        1433,      -12.78120645,      -10.23169996,      -10.83942598,      -7.691099724
          0,           0,        1434,      -12.78713162,      -10.23807688,      -10.84370675,      -7.701176367
          0,           0,        1435,      -12.79308568,      -10.24338143,      -10.85520061,      -7.706568862
          0,           0,        1436,      -12.79833648,      -10.24897188,       -10.8597452,      -7.715302938
          0,           0,        1437,      -12.80497883,       -10.2555772,      -10.86843079,      -7.715407234
          0,           0,        1438,      -12.81301082,      -10.26317834,      -10.87349585,      -7.719409338
          0,           0,        1439,      -12.82096802,      -10.27180582,      -10.87801308,      -7.736232602
          0,           0,        1440,      -12.82811105,      -10.27886597,      -10.88351985,      -7.741194206
          0,           0,        1441,      -12.83337032,      -10.28522189,      -10.89087603,      -7.745045113
          0,           0,        1442,      -12.84194978,      -10.29351919,      -10.90087415,      -7.757101024
          0,           0,        1443,      -12.84904127,      -10.29896039,      -10.91087073,       -7.75961421
          0,           0,        1444,      -12.85339442,      -10.30301605,      -10.91649262,      -7.766323483
          0,           0,        1445,      -12.85951689,      -10.30938003,      -10.92058134,      -7.769900244
          0,           0,        1446,      -12.86373932,      -10.31296929,       -10.9218767,      -7.769108401
          0,           0,        1447,      -12.87146689,      -10.32170606,      -10.92015466,      -7.782700919
          0,           0,        1448,      -12.87846482,      -10.32789695,       -10.9389268,      -7.788807667
          0,           0,        1449,      -12.88587505,      -10.33657978,      -10.94720455,      -7.793030901
          0,           0,        1450,       -12.8948588,      -10.34457145,      -10.95472651,      -7.807182633
          0,           0,        1451,      -12.89896591,       -10.3484076,      -10.95465313,      -7.808292375
          0,           0,        1452,      -12.90608564,      -10.35698089,      -10.96546827,       -7.81617106
          0,           0,        1453,      -12.91402693,      -10.36661099,      -10.97654766,      -7.825565119
          0,           0,        1454,      -12.92255948,      -10.37292961,      -10.97711863,      -7.828312176
          0,           0,        1455,      -12.92670383,      -10.37611973,      -10.98385905,      -7.834935506
          0,           0,        1456,      -12.93326176,      -10.38647142,      -10.99335917,      -7.842790525
          0,           0,        1457,      -12.93983988,      -10.39172798,      -10.99650527,      -7.852603047
          0,           0,        1458,      -12.94419899,      -10.39091848,      -11.00254347,      -7.846903919
          0,           0,        1459,      -12.95208861,      -10.40176639,      -11.00763053,      -7.856928204
          0,           0,        1460,      -12.95881339,      -10.40776898,      -11.01677755,       -7.86535447
          0,           0,        1461,      -12.96624723,      -10.41681596,      -11.01930236,      -7.876461158
          0,           0,        1462,      -12.97230211,      -10.42168091,      -11.02918594,      -7.878325047
          0,           0,        1463,      -12.97899989,      -10.42674707,      -11.03540972,      -7.881417466
          0,           0,        1464,      -12.98666259,      -10.43727436,       -11.0375213,      -7.894832827
          0,           0,        1465,      -12.99125824,      -10.43992779,      -11.04085999,      -7.891265136
          0,           0,        1466,      -12.99946119,      -10.45049393,      -11.05852643,      -7.905329671
          0,           0,        1467,       -13.0082599,      -10.45938286,      -11.06654783,      -7.919584114
